Context,Question,Answer,filename
Pemberhentian sementara jabatan dilakukan oleh pejabat yang berwenang mengangkat sesuai peraturan perundang-undangan.,Bagaimana kaitan Pasal 48 dengan asas kepastian hukum?,Menjamin pemberhentian memiliki dasar hukum yang jelas.,uu_34_tahun_2004_48
Pemberhentian sementara jabatan dilakukan oleh pejabat yang berwenang mengangkat sesuai peraturan perundang-undangan.,Apa perbedaan pemberhentian sementara di TNI dan ASN?,Mekanisme khusus untuk jabatan militer dalam struktur TNI.,uu_34_tahun_2004_48
Pemberhentian sementara jabatan dilakukan oleh pejabat yang berwenang mengangkat sesuai peraturan perundang-undangan.,Apakah pemberhentian sementara mempengaruhi status keprajuritan?,"Tidak, hanya berlaku untuk jabatan tertentu.",uu_34_tahun_2004_48
Pemberhentian sementara jabatan dilakukan oleh pejabat yang berwenang mengangkat sesuai peraturan perundang-undangan.,Bagaimana proses pemberhentian sementara dilakukan?,Oleh pejabat berwenang sesuai prosedur hukum yang berlaku.,uu_34_tahun_2004_48
"Berdasarkan Pasal 49, setiap prajurit TNI berhak memperoleh penghasilan yang layak yang seluruhnya dibiayai dari anggaran pertahanan negara yang bersumber dari APBN. Ini menjamin kesejahteraan prajurit sebagai bagian dari pertahanan negara.",Apa isi Pasal 49 UU TNI?,Setiap prajurit berhak penghasilan layak yang dibiayai penuh dari anggaran pertahanan negara melalui APBN.,uu_34_tahun_2004_49
Setiap prajurit berhak penghasilan layak yang dibiayai penuh dari anggaran pertahanan negara melalui APBN.,Dari mana sumber pembiayaan penghasilan prajurit TNI?,Seluruhnya dari anggaran pertahanan negara melalui APBN.,uu_34_tahun_2004_49
Setiap prajurit berhak penghasilan layak yang dibiayai penuh dari anggaran pertahanan negara melalui APBN.,"Apa makna ""penghasilan yang layak"" dalam pasal ini?",Imbalan yang memadai sesuai pengabdian dan tanggung jawab prajurit.,uu_34_tahun_2004_49
Setiap prajurit berhak penghasilan layak yang dibiayai penuh dari anggaran pertahanan negara melalui APBN.,Mengapa penghasilan prajurit harus dibiayai dari APBN?,Sebagai bentuk komitmen negara terhadap kesejahteraan prajurit.,uu_34_tahun_2004_49
Setiap prajurit berhak penghasilan layak yang dibiayai penuh dari anggaran pertahanan negara melalui APBN.,Apakah penghasilan prajurit boleh bersumber dari luar APBN?,"Tidak, harus seluruhnya dari APBN.",uu_34_tahun_2004_49
Setiap prajurit berhak penghasilan layak yang dibiayai penuh dari anggaran pertahanan negara melalui APBN.,Bagaimana hubungan pasal ini dengan kesejahteraan prajurit?,Dasar hukum sistem remunerasi untuk jamin kesejahteraan prajurit.,uu_34_tahun_2004_49
Setiap prajurit berhak penghasilan layak yang dibiayai penuh dari anggaran pertahanan negara melalui APBN.,"Apa implikasi frasa ""seluruhnya dari anggaran pertahanan""?",Penghasilan harus murni dari APBN sektor pertahanan.,uu_34_tahun_2004_49
Setiap prajurit berhak penghasilan layak yang dibiayai penuh dari anggaran pertahanan negara melalui APBN.,Bagaimana sistem penggajian prajurit diatur lebih lanjut?,Diatur dalam peraturan tersendiri sesuai prinsip pasal ini.,uu_34_tahun_2004_49
Setiap prajurit berhak penghasilan layak yang dibiayai penuh dari anggaran pertahanan negara melalui APBN.,"Apakah tunjangan termasuk dalam ""penghasilan"" dalam pasal ini?","Ya, termasuk gaji pokok dan tunjangan.",uu_34_tahun_2004_49
Setiap prajurit berhak penghasilan layak yang dibiayai penuh dari anggaran pertahanan negara melalui APBN.,Bagaimana posisi pasal ini dalam sistem penggajian ASN?,Terpisah dari ASN umum dengan karakteristik khusus.,uu_34_tahun_2004_49
Setiap prajurit berhak penghasilan layak yang dibiayai penuh dari anggaran pertahanan negara melalui APBN.,Apa konsekuensi jika pembiayaan tidak dari APBN?,Bertentangan dengan UU dan ancam profesionalisme TNI.,uu_34_tahun_2004_49
Setiap prajurit berhak penghasilan layak yang dibiayai penuh dari anggaran pertahanan negara melalui APBN.,Bagaimana mekanisme penyesuaian penghasilan prajurit?,Melalui mekanisme APBN dengan usulan Kemhan.,uu_34_tahun_2004_49
Setiap prajurit berhak penghasilan layak yang dibiayai penuh dari anggaran pertahanan negara melalui APBN.,Apakah pensiunan termasuk dalam cakupan pasal ini?,"Tidak, pensiunan diatur dalam ketentuan tersendiri.",uu_34_tahun_2004_49
Setiap prajurit berhak penghasilan layak yang dibiayai penuh dari anggaran pertahanan negara melalui APBN.,Bagaimana pengaturan gaji prajurit siswa?,Berhak penghasilan layak dalam bentuk yang sesuai.,uu_34_tahun_2004_49
Setiap prajurit berhak penghasilan layak yang dibiayai penuh dari anggaran pertahanan negara melalui APBN.,Apa hubungan pasal ini dengan profesionalisme TNI?,Penghasilan layak mendukung profesionalisme prajurit.,uu_34_tahun_2004_49
Setiap prajurit berhak penghasilan layak yang dibiayai penuh dari anggaran pertahanan negara melalui APBN.,Bagaimana implementasi pasal ini di daerah terpencil?,Tetap dibiayai APBN dengan kemungkinan tunjangan khusus.,uu_34_tahun_2004_49
Setiap prajurit berhak penghasilan layak yang dibiayai penuh dari anggaran pertahanan negara melalui APBN.,Apakah ada sanksi jika hak ini tidak dipenuhi?,Dapat diajukan melalui mekanisme internal dan pengaduan ke DPR.,uu_34_tahun_2004_49
Setiap prajurit berhak penghasilan layak yang dibiayai penuh dari anggaran pertahanan negara melalui APBN.,Bagaimana transparansi penggunaan anggaran untuk penghasilan?,Melalui pertanggungjawaban APBN yang diawasi DPR dan BPK.,uu_34_tahun_2004_49
Setiap prajurit berhak penghasilan layak yang dibiayai penuh dari anggaran pertahanan negara melalui APBN.,Apa perbedaan penghasilan prajurit dan PNS di lingkungan TNI?,"Prajurit dari anggaran pertahanan, PNS dari anggaran kepegawaian umum.",uu_34_tahun_2004_49
Setiap prajurit berhak penghasilan layak yang dibiayai penuh dari anggaran pertahanan negara melalui APBN.,Bagaimana pasal 49 mendukung efektivitas pertahanan?,Dengan memastikan kesejahteraan prajurit untuk fokus pada tugas.,uu_34_tahun_2004_49
"Berdasarkan Pasal 50 ayat (1), prajurit dan prajurit siswa memperoleh kebutuhan dasar prajurit yang meliputi: a) perlengkapan perseorangan; dan b) pakaian seragam dinas. Ini menjamin kelengkapan standar bagi setiap anggota TNI.",Apa isi Pasal 50 ayat (1) UU TNI?,Perlengkapan perseorangan dan pakaian seragam dinas.,uu_34_tahun_2004_50
"Berdasarkan Pasal 50 ayat (2), prajurit dan prajurit siswa memperoleh rawatan dan layanan kedinasan meliputi 9 jenis (a-i) mulai dari penghasilan hingga asuransi penugasan operasi militer.",Apa isi Pasal 50 ayat (2) UU TNI?,"9 jenis layanan termasuk penghasilan, kesehatan, dan asuransi.",uu_34_tahun_2004_50
"Berdasarkan Pasal 50 ayat (3), keluarga prajurit memperoleh rawatan kedinasan meliputi: a) rawatan kesehatan; b) pembinaan mental dan pelayanan keagamaan; c) bantuan hukum. Ini menunjukkan perhatian pada kesejahteraan keluarga prajurit.",Apa isi Pasal 50 ayat (3) UU TNI?,"Rawatan kesehatan, pembinaan mental, dan bantuan hukum.",uu_34_tahun_2004_50
"Berdasarkan Pasal 50 ayat (4), penghasilan layak prajurit aktif terdiri dari 6 komponen (a-f) mulai dari gaji pokok hingga uang lauk paku/natura yang diberikan rutin setiap bulan.",Apa isi Pasal 50 ayat (4) UU TNI?,6 komponen penghasilan bulanan termasuk gaji pokok dan tunjangan.,uu_34_tahun_2004_50
"Berdasarkan Pasal 50 ayat (5), ketentuan lebih lanjut tentang implementasi ayat (1)-(4) diatur dengan Peraturan Pemerintah. Ini memberikan payung hukum operasional.",Apa isi Pasal 50 ayat (5) UU TNI?,Detail implementasi diatur dalam Peraturan Pemerintah.,uu_34_tahun_2004_50
Prajurit dan prajurit siswa memperoleh kebutuhan dasar prajurit yang meliputi: a) perlengkapan perseorangan; dan b) pakaian seragam dinas. Ini menjamin kelengkapan standar bagi setiap anggota TNI.,Apa saja komponen kebutuhan dasar prajurit?,Perlengkapan pribadi dan seragam dinas.,uu_34_tahun_2004_50
Prajurit dan prajurit siswa memperoleh rawatan dan layanan kedinasan meliputi 9 jenis (a-i) mulai dari penghasilan hingga asuransi penugasan operasi militer.,Jenis asuransi apa yang didapat prajurit?,"Asuransi kesehatan, jiwa, dan operasi militer.",uu_34_tahun_2004_50
Prajurit dan prajurit siswa memperoleh rawatan dan layanan kedinasan meliputi 9 jenis (a-i) mulai dari penghasilan hingga asuransi penugasan operasi militer.,Apa saja komponen rawatan kesehatan prajurit?,Rawatan kesehatan untuk prajurit dan keluarga.,uu_34_tahun_2004_50
Penghasilan layak prajurit aktif terdiri dari 6 komponen (a-f) mulai dari gaji pokok hingga uang lauk paku/natura yang diberikan rutin setiap bulan.,Bagaimana struktur penghasilan bulanan prajurit?,Gaji pokok plus 5 tunjangan berbeda.,uu_34_tahun_2004_50
Keluarga prajurit memperoleh rawatan kedinasan meliputi: a) rawatan kesehatan; b) pembinaan mental dan pelayanan keagamaan; c) bantuan hukum. Ini menunjukkan perhatian pada kesejahteraan keluarga prajurit.,Apa hak keluarga prajurit menurut UU?,"Kesehatan, pembinaan mental/agama, dan bantuan hukum.",uu_34_tahun_2004_50
Ketentuan lebih lanjut tentang implementasi ayat (1)-(4) diatur dengan Peraturan Pemerintah. Ini memberikan payung hukum operasional.,Mengapa perlu Peraturan Pemerintah untuk implementasi?,Untuk standardisasi nasional yang komprehensif.,uu_34_tahun_2004_50
Prajurit dan prajurit siswa memperoleh kebutuhan dasar prajurit yang meliputi: a) perlengkapan perseorangan; dan b) pakaian seragam dinas. Ini menjamin kelengkapan standar bagi setiap anggota TNI.,Apa perbedaan hak prajurit dan prajurit siswa?,"Pada prinsipnya sama, mungkin berbeda dalam implementasi teknis.",uu_34_tahun_2004_50
Penghasilan layak prajurit aktif terdiri dari 6 komponen (a-f) mulai dari gaji pokok hingga uang lauk paku/natura yang diberikan rutin setiap bulan.,Bagaimana mekanisme penyesuaian gaji pokok?,"Naik berkala sesuai masa dinas, detail di PP.",uu_34_tahun_2004_50
Penghasilan layak prajurit aktif terdiri dari 6 komponen (a-f) mulai dari gaji pokok hingga uang lauk paku/natura yang diberikan rutin setiap bulan.,Apa yang dimaksud tunjangan khusus?,Tambahan untuk kondisi/tugas khusus prajurit.,uu_34_tahun_2004_50
Prajurit dan prajurit siswa memperoleh rawatan dan layanan kedinasan meliputi 9 jenis (a-i) mulai dari penghasilan hingga asuransi penugasan operasi militer.,Bagaimana implementasi rawatan kesehatan?,Lewat fasilitas kesehatan TNI sesuai PP.,uu_34_tahun_2004_50
Prajurit dan prajurit siswa memperoleh rawatan dan layanan kedinasan meliputi 9 jenis (a-i) mulai dari penghasilan hingga asuransi penugasan operasi militer.,Apa dasar hukum tunjangan hari tua prajurit?,Diatur dalam Pasal 50 ayat (2) huruf h dan PP.,uu_34_tahun_2004_50
Prajurit dan prajurit siswa memperoleh rawatan dan layanan kedinasan meliputi 9 jenis (a-i) mulai dari penghasilan hingga asuransi penugasan operasi militer.,Bagaimana sistem pembinaan mental prajurit?,"Program terstruktur termasuk layanan agama, detail di PP.",uu_34_tahun_2004_50
Penghasilan layak prajurit aktif terdiri dari 6 komponen (a-f) mulai dari gaji pokok hingga uang lauk paku/natura yang diberikan rutin setiap bulan.,Apa perbedaan uang lauk pauk dan natura?,"Uang lauk pauk tunai, natura barang/logistik.",uu_34_tahun_2004_50
Prajurit dan prajurit siswa memperoleh rawatan dan layanan kedinasan meliputi 9 jenis (a-i) mulai dari penghasilan hingga asuransi penugasan operasi militer.,Bagaimana perlindungan hukum bagi prajurit?,Bantuan hukum pribadi dan kedinasan.,uu_34_tahun_2004_50
Keluarga prajurit memperoleh rawatan kedinasan meliputi: a) rawatan kesehatan; b) pembinaan mental dan pelayanan keagamaan; c) bantuan hukum. Ini menunjukkan perhatian pada kesejahteraan keluarga prajurit.,Mengapa keluarga prajurit juga mendapat hak?,Untuk dukung kesejahteraan keluarga prajurit.,uu_34_tahun_2004_50
"Berdasarkan Pasal 51 ayat (1), prajurit yang diberhentikan dengan hormat berhak memperoleh rawatan dan layanan purnadinas sebagai bentuk penghargaan negara atas pengabdiannya.",Apa isi Pasal 51 ayat (1) UU TNI?,Prajurit yang pensiun dengan hormat berhak mendapat rawatan dan layanan purnadinas.,uu_34_tahun_2004_51
"Berdasarkan Pasal 51 ayat (2), rawatan dan layanan purnadinas mencakup: pensiun, tunjangan pensiun, tunjangan/pesangon, dan rawatan kesehatan sebagai paket komprehensif untuk mantan prajurit.",Apa isi Pasal 51 ayat (2) UU TNI?,"Meliputi pensiun, tunjangan, pesangon, dan rawatan kesehatan.",uu_34_tahun_2004_51
"Berdasarkan Pasal 51 ayat (3), pelaksanaan ketentuan tentang rawatan purnadinas diatur lebih lanjut melalui Peraturan Pemerintah untuk menjamin kepastian hukum.",Apa isi Pasal 51 ayat (3) UU TNI?,Detail pelaksanaan diatur dalam Peraturan Pemerintah.,uu_34_tahun_2004_51
Prajurit yang pensiun dengan hormat berhak mendapat rawatan dan layanan purnadinas.,Siapa yang berhak mendapat rawatan purnadinas?,Prajurit yang pensiun dengan hormat.,uu_34_tahun_2004_51
"Berdasarkan Pasal 51 ayat (2), tunjangan pensiun bersifat berkala, sedangkan pesangon/tunjangan bersifat satu kali sebagai bentuk penghargaan akhir.",Apa perbedaan tunjangan pensiun dan pesangon?,Tunjangan berkala vs pembayaran satu kali.,uu_34_tahun_2004_51
"Berdasarkan Pasal 51 ayat (3), karena kompleksitas pengaturan sistem pensiun dan rawatan kesehatan yang membutuhkan standardisasi nasional.",Mengapa perlu Peraturan Pemerintah untuk implementasi?,Untuk standardisasi sistem pensiun dan rawatan kesehatan.,uu_34_tahun_2004_51
"Berdasarkan Pasal 51 ayat (2), mencakup layanan kesehatan bagi mantan prajurit, dengan detail mekanisme diatur dalam Peraturan Pemerintah.",Apa saja komponen rawatan kesehatan purnadinas?,Layanan kesehatan dengan mekanisme diatur PP.,uu_34_tahun_2004_51
Prajurit yang pensiun dengan hormat berhak mendapat rawatan dan layanan purnadinas.,Bagaimana status prajurit yang diberhentikan tidak dengan hormat?,Tidak berhak mendapat rawatan purnadinas.,uu_34_tahun_2004_51
"Berdasarkan Pasal 51 ayat (2) huruf ""tunjangan bersifat pensiun"", hak ini dijamin UU dan diatur lebih lanjut dalam PP.",Apa dasar hukum tunjangan pensiun prajurit?,Diatur dalam Pasal 51 ayat (2) dan PP.,uu_34_tahun_2004_51
"Berdasarkan Pasal 51 ayat (3), mekanisme pembayaran diatur dalam Peraturan Pemerintah yang mengatur teknis pelaksanaan.",Bagaimana mekanisme pembayaran pensiun prajurit?,Diatur detailnya dalam Peraturan Pemerintah.,uu_34_tahun_2004_51
"Berdasarkan Pasal 51 yang hanya menyebut prajurit, maka tidak termasuk keluarga, kecuali diatur lain dalam PP.",Apakah keluarga mendapat rawatan kesehatan purnadinas?,"Tidak, kecuali diatur khusus dalam PP.",uu_34_tahun_2004_51
"Berdasarkan Pasal 51, untuk memberikan jaminan kesejahteraan dan penghargaan atas pengabdian prajurit selama aktif berdinas.",Apa tujuan pemberian layanan purnadinas?,Jaminan kesejahteraan dan penghargaan pengabdian.,uu_34_tahun_2004_51
Prajurit yang pensiun dengan hormat berhak mendapat rawatan dan layanan purnadinas.,"Apa yang dimaksud ""diberhentikan dengan hormat""?",Pemberhentian setelah masa dinas tanpa pelanggaran berat.,uu_34_tahun_2004_51
"Berdasarkan Pasal 51 ayat (3), perubahan harus melalui revisi Peraturan Pemerintah dengan tetap memperhatikan hak dasar dalam UU ini.",Bagaimana jika ada perubahan sistem pensiun nasional?,Melalui revisi PP dengan tetap penuhi hak UU.,uu_34_tahun_2004_51
"Berdasarkan Pasal 51 ayat (3), mekanisme rawatan lintas daerah diatur dalam Peraturan Pemerintah untuk menjamin akses merata.",Bagaimana pengaturan rawatan kesehatan lintas daerah?,Diatur dalam Peraturan Pemerintah.,uu_34_tahun_2004_51
"Berdasarkan Pasal 52, prajurit dan prajurit siswa berhak mendapatkan tanda jasa kenegaraan berdasarkan prestasi dan jasa-jasanya kepada negara sesuai peraturan perundang-undangan. Ini merupakan bentuk penghargaan negara atas pengabdian istimewa.",Apa isi Pasal 52 UU TNI?,Prajurit dan prajurit siswa berhak tanda jasa kenegaraan berdasarkan prestasi dan jasa.,uu_34_tahun_2004_52
Prajurit dan prajurit siswa berhak tanda jasa kenegaraan berdasarkan prestasi dan jasa.,Siapa yang berhak mendapat tanda jasa menurut pasal ini?,Prajurit aktif dan prajurit siswa yang berprestasi.,uu_34_tahun_2004_52
Prajurit dan prajurit siswa berhak tanda jasa kenegaraan berdasarkan prestasi dan jasa.,Apa dasar pemberian tanda jasa kenegaraan?,Prestasi dan jasa-jasa kepada negara.,uu_34_tahun_2004_52
Prajurit dan prajurit siswa berhak tanda jasa kenegaraan berdasarkan prestasi dan jasa.,Bagaimana proses pemberian tanda jasa diatur?,Diatur dalam peraturan perundang-undangan terkait.,uu_34_tahun_2004_52
Prajurit dan prajurit siswa berhak tanda jasa kenegaraan berdasarkan prestasi dan jasa.,Apakah tanda jasa bisa diberikan secara anumerta?,"Ya, dapat diberikan secara anumerta.",uu_34_tahun_2004_52
Prajurit dan prajurit siswa berhak tanda jasa kenegaraan berdasarkan prestasi dan jasa.,Apa jenis tanda jasa yang dimaksud dalam pasal ini?,Semua jenis tanda kehormatan negara yang berlaku.,uu_34_tahun_2004_52
Prajurit dan prajurit siswa berhak tanda jasa kenegaraan berdasarkan prestasi dan jasa.,Siapa yang berwenang memberikan tanda jasa?,Presiden sebagai kepala negara.,uu_34_tahun_2004_52
Prajurit dan prajurit siswa berhak tanda jasa kenegaraan berdasarkan prestasi dan jasa.,"Bagaimana kriteria ""prestasi"" dalam pemberian tanda jasa?",Mengacu pada peraturan tentang tanda kehormatan.,uu_34_tahun_2004_52
Prajurit dan prajurit siswa berhak tanda jasa kenegaraan berdasarkan prestasi dan jasa.,Apa beda tanda jasa dan penghargaan internal TNI?,"Tanda jasa bersifat kenegaraan, bukan internal TNI.",uu_34_tahun_2004_52
Prajurit dan prajurit siswa berhak tanda jasa kenegaraan berdasarkan prestasi dan jasa.,Apakah prajurit siswa bisa dapat tanda jasa sebelum dilantik?,"Ya, jika memenuhi kriteria prestasi/jasa.",uu_34_tahun_2004_52
Prajurit dan prajurit siswa berhak tanda jasa kenegaraan berdasarkan prestasi dan jasa.,Bagaimana mekanisme pengusulan tanda jasa?,Melalui usulan resmi komando TNI.,uu_34_tahun_2004_52
Prajurit dan prajurit siswa berhak tanda jasa kenegaraan berdasarkan prestasi dan jasa.,Apa fungsi tanda jasa bagi prajurit?,Pengakuan resmi dan motivasi prestasi.,uu_34_tahun_2004_52
Prajurit dan prajurit siswa berhak tanda jasa kenegaraan berdasarkan prestasi dan jasa.,Apakah ada batasan jumlah tanda jasa per prajurit?,Tidak ada batasan selama memenuhi kriteria.,uu_34_tahun_2004_52
Prajurit dan prajurit siswa berhak tanda jasa kenegaraan berdasarkan prestasi dan jasa.,Bagaimana status tanda jasa setelah prajurit pensiun?,Tetap berlaku sebagai penghargaan seumur hidup.,uu_34_tahun_2004_52
Prajurit dan prajurit siswa berhak tanda jasa kenegaraan berdasarkan prestasi dan jasa.,Bagaimana sistem pencatatan tanda jasa prajurit?,Diatur dalam peraturan tersendiri.,uu_34_tahun_2004_52
