Context,Question,Answer,filename
Koordinasi pengamanan tamu negara melibatkan Kementerian Luar Negeri.,Siapa memimpin protokol tamu negara?,"Kementerian Luar Negeri, dengan dukungan Paspampres dan unit TNI terkait.",perubahan_uu_31-90.json
"OMSP angka 12 menugaskan TNI menanggulangi bencana, pengungsian, dan bantuan kemanusiaan.",Apa keunggulan TNI dalam penanggulangan bencana?,"Mobilitas tinggi, logistik terintegrasi, dan personel terlatih di kondisi darurat.",perubahan_uu_31-90.json
TNI sering mengoperasikan rumah sakit lapangan pasca‑bencana.,Apa manfaat rumah sakit lapangan TNI?,Memberikan layanan medis segera di lokasi bencana sebelum fasilitas permanen pulih.,perubahan_uu_31-90.json
OMSP angka 13 memuat tugas TNI dalam pencarian dan pertolongan kecelakaan.,Apa hubungan TNI dengan Basarnas?,"TNI memperkuat Basarnas dengan kapal, helikopter, dan penyelam militer saat operasi SAR.",perubahan_uu_31-90.json
Operasi SAR TNI mengikuti standar internasional IAMSAR.,Mengapa standar IAMSAR diterapkan?,Agar koordinasi SAR lintas negara berjalan efektif dan sesuai protokol keselamatan global.,perubahan_uu_31-90.json
OMSP angka 14 menugaskan TNI membantu pengamanan pelayaran dan penerbangan.,Apa bentuk dukungan TNI di laut?,"Patroli KRI, pengawalan konvoi, dan intelijen maritim untuk mencegah perompakan.",perubahan_uu_31-90.json
"Di udara, TNI AU siap mencegat pelanggaran wilayah.",Kapan TNI AU melakukan scramble pesawat tempur?,Jika terdeteksi pesawat asing memasuki wilayah Indonesia tanpa izin.,perubahan_uu_31-90.json
OMSP angka 15 adalah tugas baru: menanggulangi ancaman pertahanan siber.,Unit apa di TNI yang fokus pada pertahanan siber?,Dinas Informasi dan Pengolahan Data TNI (Dinas‑Telematika) dan Satuan Siber masing‑masing matra.,perubahan_uu_31-90.json
"Ancaman siber dapat menyerang jaringan listrik, komunikasi, dan data rahasia.",Bagaimana TNI mencegah serangan siber ke infrastruktur kritis?,"Dengan memantau jaringan 24/7, membangun cyber range latihan, dan berkolaborasi dengan BSSN.",perubahan_uu_31-90.json
OMSP angka 16 menugaskan TNI melindungi WNI di luar negeri.,Contoh situasi yang memerlukan evakuasi WNI?,"Konflik bersenjata, kerusuhan politik, dan bencana besar di negara setempat.",perubahan_uu_31-90.json
Operasi evakuasi non‑tempur (NEO) biasanya dikerahkan oleh TNI AL dan TNI AU.,Apa tahapan operasi evakuasi WNI oleh TNI?,"Pemetaan lokasi WNI, koordinasi dengan KBRI, pengiriman KRI atau pesawat angkut, dan pemindahan ke tempat aman.",perubahan_uu_31-90.json
Penambahan ayat detail meningkatkan akuntabilitas TNI.,Bagaimana Pasal 7 baru berdampak pada transparansi operasi TNI?,"Dengan mengharuskan aturan turunannya (PP/Perpres), publik dapat menilai prosedur setiap OMSP secara jelas.",perubahan_uu_31-90.json
Pasal 7 baru selaras dengan tren ancaman multidimensi.,Apa arti ancaman multidimensi dalam konteks pertahanan?,"Ancaman datang dari darat, laut, udara, siber, dan bahkan ruang luar angkasa, sehingga tugas TNI harus adaptif.",perubahan_uu_31-90.json
Sinkronisasi Pasal 7 dan UU Polri menegaskan pembagian peran.,Apakah perubahan Pasal 7 mengurangi peran Polri?,"Tidak, Polri tetap memimpin keamanan dalam negeri; TNI hanya membantu sesuai permintaan dan ketentuan hukum.",perubahan_uu_31-90.json
Pasal 7 baru menekankan prinsip supremasi sipil.,Bagaimana supremasi sipil tercermin dalam Pasal 7?,Dengan mensyaratkan semua operasi besar TNI didasarkan pada kebijakan dan keputusan politik pemerintah terpilih.,perubahan_uu_31-90.json
Perubahan pasal mendorong modernisasi dan profesionalisme TNI.,Bagaimana modernisasi TNI terkait Pasal 7?,"TNI harus melengkapi diri dengan teknologi siber, SAR udara‑laut mutakhir, dan sistem komando terintegrasi.",perubahan_uu_31-90.json
Keterlibatan TNI di ranah siber membuka peluang kolaborasi sipil‑militer.,Siapa mitra potensial TNI dalam pertahanan siber?,"BSSN, Kominfo, perguruan tinggi, dan perusahaan teknologi nasional.",perubahan_uu_31-90.json
"Perubahan pasal mengharuskan revisi doktrin, latihan, dan rencana anggaran.",Apa langkah awal TNI setelah pasal diubah?,"Menyusun peta jalan implementasi, memperbarui doktrin OMSP, dan memprioritaskan anggaran untuk tugas baru.",perubahan_uu_31-90.json
"Dengan tugas baru, TNI perlu menambah kompetensi personel.",Bagaimana TNI meningkatkan kompetensi personel sibernya?,"Melalui pendidikan spesialis siber, sertifikasi internasional, dan latihan bersama mitra luar negeri.",perubahan_uu_31-90.json
Pasal 7 baru tetap menjaga keseimbangan regional.,Apakah tugas tambahan TNI akan meningkatkan ketegangan regional?,"Tidak, karena setiap operasi luar negeri harus sesuai kebijakan politik luar negeri yang mengutamakan perdamaian.",perubahan_uu_31-90.json
Perubahan pasal menegaskan komitmen Indonesia pada operasi kemanusiaan.,Apa keuntungan diplomasi dari OMSP kemanusiaan?,Meningkatkan citra Indonesia sebagai negara yang peduli solidaritas dan mampu memberi bantuan cepat.,perubahan_uu_31-90.json
Penjabaran rinci OMSP membantu satuan TNI merancang latihan khusus.,Latihan apa yang relevan untuk OMSP angka 15 (siber)?,"Simulasi wargaming siber, pertahanan infrastruktur kritis, dan latihan tanggap insiden digital.",perubahan_uu_31-90.json
Prajurit TNI kini dituntut memiliki literasi teknologi.,Mengapa literasi teknologi penting bagi prajurit?,Supaya mampu mengoperasikan peralatan modern dan memahami ancaman siber yang terus berkembang.,perubahan_uu_31-90.json
Pasal 7 hasil revisi memberikan dasar hukum kuat bagi operasi non‑perang.,Bagaimana dasar hukum ini melindungi prajurit di lapangan?,"Memberi kepastian legal atas tindakan mereka, sehingga prajurit dapat fokus pada misi tanpa khawatir melanggar ketentuan.",perubahan_uu_31-90.json
OMSP memberikan fleksibilitas TNI menghadapi bencana alam.,Bagaimana TNI mendukung mitigasi bencana sebelum terjadi?,"Dengan patroli udara‑laut, edukasi masyarakat, dan pemetaan risiko bencana di daerah rawan.",perubahan_uu_31-90.json
Kerja sama ASEAN menjadi penting dalam tugas perdamaian dan SAR.,Program regional apa yang mendukung OMSP TNI?,"ASEAN Defence Ministers’ Meeting‑Plus (ADMM‑Plus) Exercise on HADR & MM (Humanitarian Assistance, Disaster Relief & Military Medicine).",perubahan_uu_31-90.json
Pengamanan objek vital nasional berkaitan dengan investasi asing.,Bagaimana TNI berkontribusi pada iklim investasi melalui OMSP?,"Dengan menjaga stabilitas keamanan di area industri strategis, sehingga investor merasa aman menanam modal.",perubahan_uu_31-90.json
Pasal 7 baru mendorong interoperabilitas antarmatra.,Apa itu interoperabilitas antarmatra?,"Kemampuan TNI AD, AL, dan AU bekerja terpadu dalam satu operasi melalui sistem komando terintegrasi.",perubahan_uu_31-90.json
Keterlibatan TNI dalam SAR laut membutuhkan kapal modern.,Alutsista apa yang mendukung SAR laut TNI AL?,KRI jenis rumah sakit (BRS) dan kapal cepat dengan helipad untuk evakuasi korban.,perubahan_uu_31-90.json
Evakuasi WNI di luar negeri sering melibatkan pesawat angkut Hercules.,Mengapa Hercules dipilih untuk evakuasi?,"Karena daya angkut besar, mampu mendarat di landasan pendek, dan peralatan kargo fleksibel.",perubahan_uu_31-90.json
Program Komcad (Komponen Cadangan) mendukung OMSP angka 8.,Siapa saja yang dapat menjadi Komcad?,"Warga negara usia 18‑35 tahun yang lulus seleksi kesehatan, kesamaptaan, dan psikologi.",perubahan_uu_31-90.json
Operasi militansi siber bersifat lintas batas negara.,Bagaimana TNI menghindari eskalasi saat merespons serangan siber asing?,"Dengan pendekatan defensif, koordinasi diplomatik, dan hanya melakukan kontra‑serangan setelah mendapat mandat politik.",perubahan_uu_31-90.json
Capaian TNI di misi PBB sering mendapat penghargaan.,Apa dampak penghargaan PBB pada moral prajurit?,"Meningkatkan kebanggaan, motivasi tugas, dan citra profesionalisme di mata internasional.",perubahan_uu_31-90.json
Penjelasan rinci OMSP meningkatkan literasi publik.,Bagaimana cara warga memperoleh informasi resmi tentang operasi TNI?,Melalui rilis resmi Puspen TNI dan situs Kemhan yang memuat laporan kegiatan.,perubahan_uu_31-90.json
Pasal 8 hasil perubahan menegaskan empat tugas inti Angkatan Darat (AD) dalam pertahanan matra darat.,Apa saja empat tugas inti Angkatan Darat menurut Pasal 8 terbaru?,1) Melaksanakan tugas TNI matra darat di bidang pertahanan; 2) menjaga wilayah pertahanan di darat termasuk perbatasan; 3) membangun dan mengembangkan kekuatan matra darat; serta 4) memberdayakan wilayah pertahanan di darat.,perubahan_uu_91-120.json
"Sebelum perubahan, huruf b menyebut ""menjaga keamanan wilayah perbatasan darat"".",Apa perubahan redaksi pada huruf b Pasal 8?,"Istilah ""keamanan wilayah perbatasan"" diganti menjadi ""Wilayah pertahanan di darat termasuk perbatasan"", menekankan fungsi pertahanan, bukan sekadar keamanan.",perubahan_uu_91-120.json
"Perubahan huruf b menegaskan cakupan tugas AD di seluruh wilayah darat NKRI, tidak hanya perbatasan.",Mengapa cakupan tugas diperluas dari perbatasan ke seluruh wilayah pertahanan darat?,"Agar AD memiliki mandat jelas untuk menjaga setiap jengkal wilayah darat NKRI, termasuk daerah pedalaman dan pulau terluar, tidak terbatas di garis batas negara.",perubahan_uu_91-120.json
Huruf a tetap memuat tugas pertahanan matra darat.,"Apa arti ""tugas TNI matra darat di bidang pertahanan""?","Segala upaya militer AD untuk menangkis agresi darat, melindungi rakyat, dan mempertahankan wilayah NKRI.",perubahan_uu_91-120.json
Huruf c mengatur pembangunan dan pengembangan kekuatan AD.,Apa contoh pembangunan kekuatan AD?,"Modernisasi alutsista, peningkatan kualitas prajurit, dan penambahan satuan baru seperti Divisi Infanteri.",perubahan_uu_91-120.json
Huruf d menegaskan pemberdayaan wilayah pertahanan di darat melalui kemitraan dengan masyarakat.,Apa bentuk nyata pemberdayaan wilayah pertahanan darat?,"Program TMMD (TNI Manunggal Membangun Desa), pelatihan bela negara, dan pembinaan potensi wilayah (Binpotwil).",perubahan_uu_91-120.json
Ayat (2) baru menyebut ketentuan lebih lanjut diatur dengan Peraturan Pemerintah (PP).,Mengapa tugas AD perlu diatur lagi lewat PP?,"Agar terdapat pedoman operasional yang rinci, fleksibel menyesuaikan ancaman, dan memiliki kekuatan hukum di bawah UU.",perubahan_uu_91-120.json
Tambahan ayat (2) memberi ruang pengaturan dinamis seiring perkembangan teknologi.,Bagaimana PP dapat menyesuaikan perkembangan teknologi pertahanan?,"PP dapat direvisi lebih cepat dibanding UU, sehingga AD dapat segera mengadopsi teknologi drone, siber, atau AI.",perubahan_uu_91-120.json
Pasal lama tidak memuat ayat lanjutan untuk pengaturan detil.,Apa kelemahan Pasal 8 lama tanpa ayat PP?,Kurangnya payung hukum teknis bisa menimbulkan tumpang‑tindih aturan internal dan kesulitan evaluasi.,perubahan_uu_91-120.json
"Perubahan menekankan istilah ""pertahanan"" dibanding ""keamanan"".",Apa perbedaan pertahanan dan keamanan dalam konteks militer?,"Pertahanan bersifat eksternal menghadapi ancaman negara lain, sedangkan keamanan cenderung pada penegakan hukum dan ketertiban dalam negeri.",perubahan_uu_91-120.json
AD bertanggung jawab atas pulau terluar berpenghuni.,Mengapa AD ditempatkan di pulau terluar?,Untuk mencegah klaim wilayah oleh negara lain dan menjaga kedaulatan di garis depan.,perubahan_uu_91-120.json
Pembangunan kekuatan AD mencakup kesiapan logistik.,Apa saja komponen logistik vital bagi AD?,"Amunisi, bahan bakar, ransum prajurit, dan fasilitas perawatan kendaraan tempur.",perubahan_uu_91-120.json
Pemberdayaan wilayah pertahanan erat dengan konsep pertahanan semesta.,Bagaimana masyarakat dilibatkan melalui pertahanan semesta?,"Melalui pelatihan bela negara, komponen cadangan, dan latihan evakuasi darurat di desa.",perubahan_uu_91-120.json
Perubahan Pasal 8 selaras dengan Pasal 7 tentang OMSP.,Bagaimana tugas AD mendukung OMSP?,"AD dapat dikerahkan mengatasi separatis, terorisme darat, dan bencana alam di wilayah terpencil.",perubahan_uu_91-120.json
Redaksi baru memperjelas sinergi AD dengan satuan lain di perbatasan.,Apa satuan lain yang bekerja sama dengan AD di perbatasan?,"Bea Cukai, Polri, Badan Nasional Pengelola Perbatasan (BNPP), dan satuan intelijen.",perubahan_uu_91-120.json
Pembangunan kekuatan AD termasuk peningkatan kemampuan siber.,Mengapa AD perlu kemampuan siber?,Untuk melindungi jaringan komando dan kontrol serta mendukung operasi gabungan.,perubahan_uu_91-120.json
PP turunan dapat mengatur struktur komando teritorial AD.,Apa itu struktur komando teritorial?,Hierarki Kodam‑Korem‑Kodim‑Koramil yang memayungi pembinaan wilayah pertahanan.,perubahan_uu_91-120.json
"Ayat (1) huruf b menghapus kata ""keamanan"" agar tidak tumpang‑tindih dengan tugas Polri.",Bagaimana perubahan ini mencegah tumpang‑tindih tugas dengan Polri?,"Dengan menekankan aspek pertahanan, AD fokus ancaman militer eksternal, sementara Polri menangani keamanan internal.",perubahan_uu_91-120.json
Modernisasi AD diarahkan pada kendaraan tempur roda rantai.,Apa keunggulan kendaraan roda rantai di wilayah darat?,"Mobilitas medan berat, perlindungan balistik tinggi, dan daya gempur besar.",perubahan_uu_91-120.json
Penjagaan perbatasan darat melibatkan Satgas Pamtas Yonif.,Apa tugas pokok Satgas Pamtas Yonif?,"Patroli, membangun pos, dan membina hubungan dengan masyarakat lokal di perbatasan.",perubahan_uu_91-120.json
Pemberdayaan wilayah pertahanan mencakup pemetaan potensi sumber daya.,Mengapa pemetaan potensi penting?,Untuk memastikan dukungan logistik lokal dan kesiapsiagaan masyarakat saat konflik.,perubahan_uu_91-120.json
PP dapat memuat standar pengembangan kekuatan cadangan AD.,Siapa sasaran utama rekrutmen komponen cadangan AD?,"Pemuda usia produktif, lulusan pendidikan menengah/tinggi, dan tenaga profesional di bidang kesehatan atau teknik.",perubahan_uu_91-120.json
Konsep Army Modernization Roadmap akan diakomodasi PP.,Apa tujuan Army Modernization Roadmap?,"Menjadikan AD lebih modern, gesit, dan siap menghadapi ancaman hibrida.",perubahan_uu_91-120.json
AD mengembangkan Batalyon Infanteri Raider untuk operasi mobil udara.,Kapan Raider dikerahkan?,Saat operasi penindakan cepat di daerah rawan atau medan sulit dijangkau.,perubahan_uu_91-120.json
Penyelarasan dengan Rencana Strategis TNI penting.,Bagaimana Renstra AD disinergikan dengan TNI?,Melalui forum Musrenbang TNI dan review Kemhan agar sasaran pembangunan terintegrasi.,perubahan_uu_91-120.json
Perubahan pasal memberi dasar hukum penguatan Korps Zeni.,Apa peran Korps Zeni dalam tugas AD?,"Membangun infrastruktur pertahanan, jembatan darurat, dan pembersihan ranjau.",perubahan_uu_91-120.json
Ayat (1) huruf b memperluas pengamanan obyek vital darat perbatasan.,Apa contoh obyek vital di perbatasan darat?,"PLBN, tower komunikasi, dan jalur pipa energi.",perubahan_uu_91-120.json
Pelibatan masyarakat lokal memperkuat intelijen teritorial.,Bagaimana masyarakat berkontribusi pada intelijen teritorial?,Dengan melaporkan aktivitas mencurigakan dan ikut program pembinaan tua rumah (Binter).,perubahan_uu_91-120.json
PP turunan dapat mengatur sinergi AD dengan pemerintah daerah.,Bagaimana koordinasi AD‑Pemda meningkatkan kesiapsiagaan?,Melalui penyusunan rencana kontinjensi daerah dan latihan gabungan penanggulangan bencana.,perubahan_uu_91-120.json
Modernisasi juga mencakup pembaruan senjata ringan prajurit.,Mengapa pembaruan senjata ringan penting?,"Agar prajurit memiliki senjata ergonomis, akurat, dan kompatibel dengan amunisi standar NATO/IF.",perubahan_uu_91-120.json
Penekanan pertahanan membuat AD fokus pada deterrence.,Apa arti deterrence untuk AD?,Membangun kekuatan yang cukup untuk mencegah pihak asing berniat menyerang wilayah darat Indonesia.,perubahan_uu_91-120.json
Program Kampung Pancasila sejalan dengan pemberdayaan wilayah pertahanan.,Apa tujuan Kampung Pancasila?,Menanamkan nilai kebangsaan dan meningkatkan ketahanan sosial di lingkungan desa.,perubahan_uu_91-120.json
"Tugas pokok TNI adalah menegakkan kedaulatan negara, mempertahankan keutuhan wilayah Negara Kesatuan Republik Indonesia yang berdasarkan Pancasila dan UUD 1945, serta melindungi segenap bangsa dan seluruh tumpah darah Indonesia dari ancaman dan gangguan terhadap keutuhan bangsa dan negara.",Apa tugas pokok TNI menurut Pasal 7 ayat (1)?,"Tugas pokok TNI adalah menegakkan kedaulatan, mempertahankan keutuhan wilayah NKRI, dan melindungi seluruh bangsa dari ancaman.",uu_34_tahun_2004_171-220.json
"Tugas pokok TNI adalah menegakkan kedaulatan negara, mempertahankan keutuhan wilayah Negara Kesatuan Republik Indonesia yang berdasarkan Pancasila dan UUD 1945, serta melindungi segenap bangsa dan seluruh tumpah darah Indonesia dari ancaman dan gangguan terhadap keutuhan bangsa dan negara.",Mengapa TNI harus mempertahankan keutuhan wilayah NKRI?,Karena menjaga keutuhan wilayah memastikan kedaulatan dan kesatuan nasional tetap terpelihara.,uu_34_tahun_2004_171-220.json
"Tugas pokok TNI adalah menegakkan kedaulatan negara, mempertahankan keutuhan wilayah Negara Kesatuan Republik Indonesia yang berdasarkan Pancasila dan UUD 1945, serta melindungi segenap bangsa dan seluruh tumpah darah Indonesia dari ancaman dan gangguan terhadap keutuhan bangsa dan negara.",Apa makna 'melindungi segenap bangsa' dalam konteks tugas TNI?,Maknanya TNI bertanggung jawab melindungi seluruh rakyat Indonesia tanpa kecuali dari ancaman dan gangguan.,uu_34_tahun_2004_171-220.json
Tugas pokok sebagaimana dimaksud pada ayat (1) dilakukan dengan operasi militer untuk perang dan operasi militer selain perang (OMSP).,Bagaimana cara TNI melaksanakan tugas pokok menurut ayat (2)?,TNI melaksanakan tugas pokok melalui operasi militer untuk perang dan operasi militer selain perang (OMSP).,uu_34_tahun_2004_171-220.json
